period_key,member_key,source_system,member_tier,group_key,pc_volume,sp_reward_basis,global_reward_usd,pool_reward_usd,cashout_usd,sink_spend_usd,active_member,recognized_revenue_usd,gross_margin_usd,member_join_period,is_affiliate,cross_app_active,extra_json
2025-05,B144736206,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-18 15:40:34"",""join_entry_value_usd"":100}"
2025-05,B163104587,bgc,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pathfinder""]}"
2025-05,B233244265,bgc,explorer,,0,0,0,0,0,0,true,1725,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-01 16:31:52"",""join_entry_value_usd"":1725}"
2025-05,B233788518,bgc,special,,0,0,0,0,0,0,true,,,2025-05,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-05,B239634925,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-05,true,true,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-16 15:08:25"",""join_entry_value_usd"":2875}"
2025-05,B253645169,bgc,explorer,,0,0,0,0,0,0,true,,,2025-05,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-05,B260033245,bgc,special,,0,0,0,0,0,0,true,,,2024-06,true,true,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-05,B284034144,bgc,special,,0,0,0,0,0,0,true,11500,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-31 21:55:36"",""join_entry_value_usd"":11500}"
2025-05,B305004367,bgc,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""explorer""]}"
2025-05,B310752169,bgc,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""explorer""]}"
2025-05,B368350935,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-28 16:00:28"",""join_entry_value_usd"":100}"
2025-05,B388864180,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-05,true,true,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-25 22:19:22"",""join_entry_value_usd"":2875}"
2025-05,B404511001,bgc,explorer,,0,0,0,0,0,0,true,1725,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-31 22:30:15"",""join_entry_value_usd"":1725,""monthly_entry_fee_total_usd"":105175,""monthly_reward_allocation_usd"":73622.5}"
2025-05,B437468818,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-13 17:06:34"",""join_entry_value_usd"":2875}"
2025-05,B480006262,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-28 16:03:13"",""join_entry_value_usd"":100}"
2025-05,B487912580,bgc,special,,0,0,0,0,0,0,true,11500,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-02 18:24:06"",""join_entry_value_usd"":11500}"
2025-05,B508445552,bgc,special,,0,0,0,0,0,0,true,,,2025-05,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-05,B515866630,bgc,special,,0,0,0,0,0,0,true,,,2025-04,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-05,B520835223,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-05,true,true,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-29 2:21:39"",""join_entry_value_usd"":2875}"
2025-05,B529276226,bgc,special,,0,0,0,0,0,0,true,,,2025-05,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-05,B533147923,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-31 19:55:36"",""join_entry_value_usd"":2875}"
2025-05,B546958173,bgc,voyager,,0,0,0,0,0,0,true,,,2024-06,true,true,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pathfinder""]}"
2025-05,B580617580,bgc,special,,0,0,0,0,0,0,true,,,2025-05,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-05,B614448193,bgc,explorer,,0,0,0,0,0,0,true,,,2025-05,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-05,B633178409,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-26 2:19:42"",""join_entry_value_usd"":100}"
2025-05,B640289012,bgc,special,,0,0,0,0,0,0,true,11500,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-09 2:19:56"",""join_entry_value_usd"":11500}"
2025-05,B646875190,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-24 16:39:47"",""join_entry_value_usd"":100}"
2025-05,B664332640,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-26 2:23:53"",""join_entry_value_usd"":2875}"
2025-05,B714867971,bgc,special,,0,0,0,0,0,0,true,,,2024-08,true,true,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-05,B717889282,bgc,special,,0,0,0,0,0,0,true,,,2025-05,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-05,B735323013,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-07 18:47:08"",""join_entry_value_usd"":100}"
2025-05,B778029188,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-26 2:21:05"",""join_entry_value_usd"":100}"
2025-05,B804260448,bgc,special,,0,0,0,0,0,0,true,,,2025-03,true,true,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""pioneer""]}"
2025-05,B850811100,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-03 2:21:17"",""join_entry_value_usd"":100}"
2025-05,B870338034,bgc,special,,0,0,0,0,0,0,true,11500,,2025-05,true,true,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-27 15:47:48"",""join_entry_value_usd"":11500}"
2025-05,B883835174,bgc,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,,"{""source_files"":[""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-05,B907121806,bgc,special,,0,0,0,0,0,0,true,11500,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-03 0:50:09"",""join_entry_value_usd"":11500}"
2025-05,B909237735,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-05 15:58:08"",""join_entry_value_usd"":100}"
2025-05,B935266142,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-16 21:30:08"",""join_entry_value_usd"":100}"
2025-05,B963198529,bgc,pioneer,,0,0,0,0,0,0,true,2875,,2025-05,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-05-13 17:13:13"",""join_entry_value_usd"":2875}"
2025-05,PARAMS-01,bgc,starter,GROUP-A,2159343.75,18834.375,3544.67625,0,3544.67625,3824.25,true,1872.37521678,7557.47500009,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-05"",""data_agg_period_key"":""2025-05""}"
2025-05,PARAMS-03,bgc,starter,GROUP-A,1559526.04,13602.60194452,2560.0460494,0,2560.0460494,2761.95833333,true,1352.2707972,5458.17750003,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-05"",""data_agg_period_key"":""2025-05""}"
2025-05,PARAMS-05,bgc,builder,GROUP-B,1199635.42,10463.53944452,1969.26040119,0,1969.26040119,2124.58333333,true,1040.20797204,4198.59500012,2024-07,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-05"",""data_agg_period_key"":""2025-05""}"
2025-05,PARAMS-07,bgc,builder,GROUP-C,959708.33,8370.83555548,1575.41584881,0,1575.41584881,1699.66666667,true,832.16637763,3358.87999998,2025-01,true,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-05"",""data_agg_period_key"":""2025-05""}"
2025-05,PARAMS-09,bgc,leader,GROUP-C,599817.71,5231.77305548,984.6302006,0,984.6302006,1062.29166667,true,520.10441957,2099.29750006,2025-04,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-05"",""data_agg_period_key"":""2025-05""}"
2025-05,B112489884,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B114637618,iblooming,special,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B115426803,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B115737488,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B136841033,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B137410499,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B137589644,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B217721807,iblooming,special,,0,0,0,0,0,4,true,4,1.2,2024-04,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2025-05,B232821374,iblooming,special,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B255406820,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-04,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B259912888,iblooming,special,,0,0,0,0,0,0,true,,,2024-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B268142849,iblooming,special,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B275907610,iblooming,pioneer,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B310752169,iblooming,special,,0,0,0,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,B535269767,iblooming,special,,0,0,0,0,0,0,true,,,2024-06,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2025-05,PARAMS-02,iblooming,starter,GROUP-A,1799453.12,15695.3125,2953.90314821,0,2953.90314821,3186.875,true,1560.31239161,6297.90249988,2024-04,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-05"",""data_agg_period_key"":""2025-05""}"
2025-05,PARAMS-04,iblooming,starter,GROUP-B,1319598.96,11509.89805548,2166.1889506,0,2166.1889506,2337.04166667,true,1144.2292028,4618.46249989,2024-04,true,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-05"",""data_agg_period_key"":""2025-05""}"
2025-05,PARAMS-06,iblooming,builder,GROUP-B,1079671.88,9417.1875,1772.33185179,0,1772.33185179,1912.125,true,936.18760839,3778.73750005,2024-07,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-05"",""data_agg_period_key"":""2025-05""}"
2025-05,PARAMS-08,iblooming,builder,GROUP-C,839744.79,7324.47694452,1378.4872994,0,1378.4872994,1487.20833333,true,728.14601398,2939.0224999,2025-01,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-05"",""data_agg_period_key"":""2025-05""}"
2025-06,B001912000,bgc,special,,0,466.2076099,46.62076099,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B003921939,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B006051900,bgc,special,,0,466.2076099,46.62076099,0,0,0,true,,,2025-04,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B006752072,bgc,explorer,,0,124.3220293,12.43220293,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B015049151,bgc,explorer,,0,124.3220293,12.43220293,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B015523432,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B020464923,bgc,pathfinder,,0,0,0,0,0,0,true,100,,2025-06,true,,"{""source_files"":[""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""affiliate_newly_joined""],""created_at"":""2025-06-03 17:17:00"",""join_entry_value_usd"":100}"
2025-06,B036448985,bgc,special,,0,155.4025366,15.54025366,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv"",""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""global_profit_2025_first_half_distribution"",""affiliate_upgrade""],""previous_levels"":[""explorer""]}"
2025-06,B039447646,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B041963138,bgc,explorer,,0,124.3220293,12.43220293,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B046105489,bgc,pioneer,,0,93.24152197,9.3241522,0,0,0,true,,,2025-04,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B049387245,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B050618625,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B054236979,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B060470053,bgc,special,,0,466.2076099,46.62076099,0,0,0,true,,,2025-04,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B061358008,bgc,pioneer,,0,155.4025366,15.54025366,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B065423723,bgc,pioneer,,0,93.24152197,9.3241522,0,0,0,true,,,2025-04,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B065467733,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B075062826,bgc,pioneer,,0,93.24152197,9.3241522,0,0,0,true,,,2025-04,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B080902730,bgc,special,,0,310.8050732,31.08050732,0,0,0,true,,,2025-05,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B084708731,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B089095156,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B091870569,bgc,explorer,,0,20.72033822,2.07203382,0,0,0,true,1725,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv"",""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""global_profit_2025_first_half_distribution"",""affiliate_newly_joined""],""created_at"":""2025-06-30 21:29:44"",""join_entry_value_usd"":1725}"
2025-06,B093194134,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B095578443,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B097092035,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B100829222,bgc,explorer,,0,124.3220293,12.43220293,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B103633702,bgc,special,,0,777.0126831,77.70126831,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B103635287,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B103740856,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2024-04,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B104280274,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2024-06,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B105056073,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B105297138,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-03,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B106120383,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B106125996,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B108132307,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
